0.3036773428232503,0.5322245322245323,0.38670694864048344,0.38434163701067614,0.5912408759124088,0.46585190510424157,0.38552787663107946,0.5813953488372093,0.463623395149786,0.3748517200474496,0.6112185686653772,0.4647058823529412,0.2941874258600237,0.5232067510548524,0.3766135155656796,0.36892052194543296,0.6003861003861004,0.45701689933872147,0.3736654804270463,0.5865921787709497,0.45652173913043476,0.3997627520759193,0.599644128113879,0.47971530249110317
0.8955431754874652,0.7666931637519873,0.8261241970021412,0.8960074280408542,0.7880767660269498,0.8385835324788181,0.8913649025069638,0.7875307629204266,0.8362369337979094,0.9066852367688022,0.7875,0.8429003021148036,0.8950789229340761,0.7641696393182719,0.8244601240111181,0.903899721448468,0.7853973376361436,0.8404921217353766,0.8969359331476323,0.7853658536585366,0.8374512353706113,0.8955431754874652,0.7921971252566735,0.8407060361734583
0.6892052194543298,0.47351263243683783,0.561352657004831,0.8042704626334519,0.49130434782608695,0.6099865047233468,0.8161328588374852,0.4879432624113475,0.6107412339103417,0.833926453143535,0.4912648497554158,0.6182937554969217,0.6880189798339265,0.4865771812080537,0.5700245700245701,0.8078291814946619,0.4816124469589816,0.6034559149313248,0.8149466192170819,0.4907142857142857,0.6125724476148017,0.8291814946619217,0.48440748440748443,0.6115485564304461
0.7000928505106778,0.8519774011299435,0.7686034658511723,0.6740947075208914,0.8979591836734694,0.7700875099443119,0.6648096564531105,0.9023314429741651,0.7655707030205828,0.6620241411327762,0.9106002554278416,0.7666666666666666,0.7158774373259053,0.8542936288088643,0.7789845920687043,0.659702878365831,0.897662665824384,0.7605030773347605,0.6689879294336118,0.902316844082655,0.7683284457478006,0.6545961002785515,0.9073359073359073,0.7605177993527507
0.561091340450771,0.5107991360691144,0.5347654041831542,0.6832740213523132,0.5284403669724771,0.595964821520952,0.7022538552787663,0.5323741007194245,0.6056265984654732,0.7153024911032029,0.5345744680851063,0.6118721461187214,0.5776986951364176,0.505711318795431,0.5393133997785161,0.7034400948991696,0.5299374441465594,0.6044852191641182,0.7141162514827996,0.525305410122164,0.6053293112116641,0.7212336892052195,0.5201026518391788,0.6043737574552684
0.7896935933147632,0.8213423466924191,0.8052071005917159,0.7613741875580315,0.8599895123230205,0.8076828367397194,0.7585886722376973,0.86684350132626,0.8091111661302303,0.7562674094707521,0.8715890850722311,0.8098434004474273,0.7790157845868152,0.8249754178957719,0.8013371537726839,0.755803156917363,0.8668796592119276,0.8075396825396826,0.7474466109563602,0.8698001080497029,0.8039950062421972,0.7395543175487466,0.8714442013129103,0.8001004520341537
0.30486358244365364,0.5376569037656904,0.38909916729750194,0.3582443653618031,0.5644859813084112,0.4383164005805515,0.3748517200474496,0.5693693693693693,0.4520743919885551,0.3534994068801898,0.5580524344569289,0.43282498184458973,0.32977461447212336,0.5366795366795367,0.4085231447465099,0.3582443653618031,0.5666041275797373,0.4389534883720931,0.36061684460260973,0.5768500948766604,0.4437956204379563,0.34400948991696323,0.5609284332688588,0.4264705882352941
0.8974001857010213,0.7673680031758634,0.8273057992724159,0.8918291550603529,0.7802599512591389,0.8323223570190642,0.8890436397400185,0.7841932841932842,0.8333333333333334,0.8904363974001857,0.7787251319529029,0.8308425384448777,0.8885793871866295,0.772085518354175,0.826246492553421,0.8927576601671309,0.7804383116883117,0.8328280640970117,0.8964716805942433,0.7817813765182187,0.8352076124567474,0.8946146703806871,0.777016129032258,0.8316788951230039
0.7259786476868327,0.48264984227129337,0.5798199905258172,0.8256227758007118,0.4887640449438202,0.6140273489192766,0.8362989323843416,0.48587181254307377,0.6146469049694856,0.8469750889679716,0.48308525033829497,0.6152520465316673,0.7129300118623962,0.4858528698464026,0.5778846153846153,0.8125741399762753,0.4889364739471806,0.6105169340463459,0.8279952550415184,0.4860724233983287,0.6125493637560333,0.8362989323843416,0.4862068965517241,0.6149149585695596
0.6954503249767874,0.8663967611336032,0.7715683749678084,0.6620241411327762,0.9065479974570884,0.7652267239066273,0.6536675951717734,0.9107373868046572,0.7610810810810812,0.6453110492107706,0.9150757077024358,0.7568744895181051,0.7047353760445683,0.8625,0.7756770567194686,0.6675951717734447,0.9010025062656641,0.7669333333333332,0.6573816155988857,0.9071108263933376,0.7623149394347241,0.6541318477251625,0.9107950872656755,0.7614158335584977
