0.4721233689205219,0.4981226533166458,0.4847746650426309,0.4223013048635824,0.5056818181818182,0.460245636716225,0.4234875444839858,0.48904109589041095,0.45390972663699936
0.8138347260909935,0.7975432211101001,0.8056066176470589,0.8384401114206128,0.7876144788486699,0.8122329660445244,0.8268337975858867,0.7856197617997354,0.8057000678579506
0.7247924080664294,0.439568345323741,0.5472458575906851,0.6334519572953736,0.471315092674316,0.5404858299595141,0.7069988137603797,0.4331395348837209,0.5371789094186571
0.638347260909935,0.8556316116988176,0.7311885136931666,0.7219127205199629,0.8342274678111588,0.7740169238427079,0.637883008356546,0.8476249228871067,0.7279470198675498
0.49347568208778175,0.4798154555940023,0.4865497076023392,0.5290628706998813,0.474468085106383,0.5002804262478967,0.5005931198102017,0.48899188876013905,0.4947245017584994
0.7906220984215413,0.7995305164319249,0.7950513538748832,0.7706592386258124,0.8070004861448712,0.7884113037283306,0.7952646239554317,0.802717900656045,0.7989738805970149
0.24555160142348753,0.5362694300518135,0.33685923515052885,0.19572953736654805,0.5709342560553633,0.2915194346289753,0.365361803084223,0.532871972318339,0.4334975369458128
0.9168987929433612,0.7564151666028341,0.8289611752360966,0.9424326833797586,0.7496307237813885,0.835047305635541,0.8746518105849582,0.7788342290202563,0.8239667614257599
0.6037959667852907,0.4648401826484018,0.5252837977296182,0.5812574139976275,0.4822834645669291,0.527165142549758,0.505338078291815,0.5144927536231884,0.5098743267504489
0.7279480037140205,0.8243953732912723,0.7731755424063116,0.755803156917363,0.8218071680969208,0.7874244256348245,0.8133704735376045,0.8077455048409405,0.8105482303955587
0.6120996441281139,0.46153846153846156,0.5262621111677716,0.6322657176749703,0.4532312925170068,0.5279841505695889,0.6809015421115066,0.45956765412329864,0.5487571701720841
0.7205199628597957,0.8259712613092071,0.7696503843292835,0.7014856081708449,0.829763866007688,0.760251572327044,0.6866295264623955,0.8461098398169337,0.7580727831881086
0.4721233689205219,0.4975,0.4844796104686549,0.4721233689205219,0.4789410348977136,0.4755077658303465,0.47686832740213525,0.48086124401913877,0.47885646217986894
0.8133704735376045,0.7974510696404188,0.8053321075614801,0.7989786443825441,0.7945521698984302,0.7967592592592593,0.7985143918291551,0.7959278111985192,0.7972190034762456
0.727164887307236,0.432909604519774,0.5427180168216025,0.7912218268090154,0.4267434420985285,0.5544472152950956,0.7034400948991696,0.45198170731707316,0.5503480278422274
0.627205199628598,0.8545224541429475,0.7234270414993307,0.5840297121634169,0.8772663877266388,0.7012263099219621,0.6662024141132776,0.8516320474777448,0.7475905183641574
0.5148279952550415,0.4849162011173184,0.4994246260069045,0.4709371293001186,0.4783132530120482,0.474596533173939,0.4638196915776987,0.47741147741147744,0.470517448856799
0.7859795728876509,0.8054234062797336,0.7955827067669173,0.7989786443825441,0.7941855099215506,0.7965748669289516,0.8012999071494893,0.7924701561065197,0.7968605724838411
0.20166073546856464,0.5379746835443038,0.2933563416738567,0.24080664294187426,0.5314136125654451,0.33142857142857146,0.2930011862396204,0.5156576200417536,0.37367624810892586
0.9322191272051996,0.7489742633345766,0.8306101344364012,0.9168987929433612,0.7552581261950286,0.8282658838330886,0.8922934076137419,0.7633042096902304,0.8227739726027398
0.608540925266904,0.4576271186440678,0.5224032586558045,0.594306049822064,0.46691519105312207,0.5229645093945718,0.6785290628706999,0.4472243940578577,0.5391140433553251
0.7177344475394615,0.82409381663113,0.7672456575682383,0.734447539461467,0.8222453222453222,0.7758705247670425,0.6717734447539462,0.8422584400465658,0.7474173553719008
0.5990510083036773,0.4637281910009183,0.5227743271221531,0.5824436536180309,0.4734811957569913,0.522340425531915,0.7224199288256228,0.45346239761727475,0.5571820677035683
0.7288765088207985,0.8228511530398323,0.7730182176267847,0.7465181058495822,0.8204081632653061,0.7817209528439476,0.659238625812442,0.8585247883917775,0.7457983193277311
